TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;P_S6P45B;P_S6P45A;P_S6P46;P_S6P47A;P_S6P47B;P_S6P48;P_S6P50;P_S6P51_SP1;P_S6P51_SP2;P_S6P51_SP3;P_S6P53;P_S6P57A;P_S6P59_UNIF;P_S6P60;AREA_SEMBRADA;AREA_COSECHADA
4;170;25;25878;02480000;003116559;25878012;2;1;16100100110;5;1992;1;1;;1;;;0.0511781047;1.44;12;0.0355403505;0.0355403505
4;170;25;25878;02480000;003116559;25878012;3;1;16100100105;5;1992;1;1;;1;;;0.019810872;0.72;12;0.0275151;0.0275151
4;170;25;25878;02480000;003116561;25878012;1;1;16100100107;5;1992;2;1;;1;;;1.5271364637;1.08;12;1.4140152442;1.4140152442
4;170;25;25878;02480000;003116561;25878012;1;1;00131301001;7;1992;2;2;;1;;;7.1314280109;5.0433883511;12;1.4140152442;1.4140152442
4;170;25;25878;02480000;003116561;25878012;1;1;00132401001;11;1993;2;;;;;;21.166526313;14.969093438;;1.4140152442;1.4140152442
4;170;25;25878;02480000;003116561;25878012;2;1;16100100110;5;1994;1;1;;1;;;0.0836145223;1.44;12;0.0580656405;0.0580656405
4;170;25;25878;02480000;003116561;25878012;3;2;00112201002;10;2013;2;2;;1;;;0;;12;0.04495403;0
4;170;25;25878;02480000;003116561;25878012;3;2;00112201002;5;2013;2;2;;1;;;0.1237837961;2.7535639429;12;0.04495403;0.04495403
4;170;25;25878;02480000;003116561;25878012;3;1;16100100105;5;1992;2;1;;1;;;0.0323669016;0.72;12;0.04495403;0.04495403
4;170;25;25878;02480001;060291249;25878012;1;1;16100100110;4;1992;1;1;;1;;;0.7430103248;1.44;12;0.5159793923;0.5159793923
4;170;25;25878;02490000;083131284;25878010;1;1;00132401001;11;1994;2;2;;1;;;23.01564997;14.969093438;12;1.5375446793;1.5375446793
4;170;25;25878;02490000;083131284;25878010;1;1;00131601001;11;1992;2;2;;1;;;5.0263387097;3.2690683902;12;1.5375446793;1.5375446793
4;170;25;25878;02490000;083131284;25878010;1;1;00164001001;11;1992;2;1;;1;;;1.2136125318;0.7893185468;12;1.5375446793;1.5375446793
4;170;25;25878;02490000;083131284;25878010;2;2;00112201001;10;2013;2;2;;1;;;0;;12;9.6159804957;0
4;170;25;25878;02490000;083131284;25878010;2;2;00112201001;5;2013;2;2;;1;;;29.256100209;3.0424458766;12;9.6159804957;9.6159804957
4;170;25;25878;02490000;083131284;25878010;2;1;16100100107;5;1992;2;1;;1;;;10.385258935;1.08;12;9.6159804957;9.6159804957
4;170;25;25878;02490000;083131284;25878010;2;2;00112201002;10;2013;2;2;;1;;;0;;12;9.6159804957;0
4;170;25;25878;02490000;083131284;25878010;2;2;00112201002;5;2013;2;2;;1;;;27.367745277;2.8460691335;12;9.6159804957;9.6159804957
4;170;25;25878;02490000;083131284;25878010;3;1;00131201001;7;2011;2;2;;1;;;34.029059181;5.0129484368;12;6.7882324365;6.7882324365
4;170;25;25878;02490000;083131284;25878010;3;1;00164001001;11;1995;2;1;;1;;;5.3580777618;0.7893185468;12;6.7882324365;6.7882324365
4;170;25;25878;02490000;083131284;25878010;3;1;16100100103;5;1992;2;1;;1;;;4.8875273543;0.72;12;6.7882324365;6.7882324365
4;170;25;25878;02490000;083131284;25878010;4;1;16100100105;5;1992;2;1;;1;;;0.1252945872;0.72;12;0.17402026;0.17402026
4;170;25;25878;02490000;083131284;25878010;4;2;00112201002;10;2013;2;2;;1;;;0;;12;0.17402026;0
4;170;25;25878;02490000;083131284;25878010;4;2;00112201002;5;2013;2;2;;1;;;0.5137884922;2.9524636511;12;0.17402026;0.17402026
4;170;25;25878;02500001;060284025;25878006;1;1;16100100110;5;1992;2;1;;1;;;1.1830782117;1.44;12;0.8215820914;0.8215820914
4;170;25;25878;02500001;060284025;25878006;1;1;00132301002;10;1995;2;;;;;;9.4665378884;11.522327455;;0.8215820914;0.8215820914
4;170;25;25878;02500001;060290546;25878001;1;1;00131601001;10;2013;1;2;;1;;;0;;12;0.029150245;0
4;170;25;25878;02500001;060290546;25878001;2;1;16100100110;4;2012;1;1;;1;;;0;;12;0.1286978025;0
4;170;25;25878;02500001;060290546;25878001;3;1;16100100105;4;2012;1;1;;1;;;0;;12;0.01332424;0
4;170;25;25878;02500001;060534136;25878012;1;1;16100100110;6;1993;1;1;;1;;;0.5480593455;1.44;12;0.3805967677;0.3805967677
4;170;25;25878;02500001;060534136;25878012;2;1;16100100110;6;1992;2;1;;1;;;0.9671635509;1.44;12;0.6716413548;0.6716413548
4;170;25;25878;02500001;060534136;25878012;2;1;00132301002;11;1992;2;;;;;;7.7388716217;11.522327455;;0.6716413548;0.6716413548
4;170;25;25878;02500001;060534136;25878012;3;1;16100100110;6;1992;1;1;;1;;;0.564178738;1.44;12;0.3917907903;0.3917907903
4;170;25;25878;02510001;060290463;25878012;1;1;16100100110;5;1992;2;1;;1;;;1.4260234616;1.44;12;0.9902940705;0.9902940705
4;170;25;25878;02510001;060290463;25878012;1;1;00132301002;11;1992;2;;;;;;11.410492557;11.522327455;;0.9902940705;0.9902940705
4;170;25;25878;02520001;060529043;25878006;1;1;00132301002;11;1994;2;;;;;;14.719754837;11.522327455;;1.2774983956;1.2774983956
4;170;25;25878;02520001;060529043;25878006;1;1;16100100110;5;1992;2;1;;1;;;1.8395976897;1.44;12;1.2774983956;1.2774983956
4;170;25;25878;02520001;060529043;25878006;1;1;16100100107;5;2012;2;1;;1;;;0;;12;1.2774983956;0
4;170;25;25878;02520001;060533108;25878008;1;1;16100100107;6;1992;2;1;;1;;;1.7279782331;1.08;12;1.5999798455;1.5999798455
4;170;25;25878;02520001;060533108;25878008;1;1;16100100110;6;1992;2;1;;1;;;2.3039709775;1.44;12;1.5999798455;1.5999798455
4;170;25;25878;02520001;060533108;25878008;1;1;00132401001;11;1993;2;;;;;;23.950247806;14.969093438;;1.5999798455;1.5999798455
4;170;25;25878;02530001;060529044;25878006;1;1;00132301002;11;1992;2;;;;;;20.372731806;11.522327455;;1.7681090809;1.7681090809
4;170;25;25878;02530001;060529044;25878006;1;1;16100100110;5;1992;2;1;;1;;;2.5460770765;1.44;12;1.7681090809;1.7681090809
4;170;25;25878;02530001;060529044;25878006;1;1;16100100107;5;1992;2;1;;1;;;1.9095578074;1.08;12;1.7681090809;1.7681090809
4;170;25;25878;02540001;060283769;25878006;1;1;16100100110;5;1992;2;1;;1;;;1.0959826236;1.44;12;0.7610990442;0.7610990442
4;170;25;25878;02540001;060283769;25878006;1;1;00132301002;10;1992;2;;;;;;8.7696324123;11.522327455;;0.7610990442;0.7610990442
4;170;25;25878;02540001;060291258;25878012;1;1;00132301002;10;1993;2;;;;;;12.291301627;11.522327455;;1.0667377468;1.0667377468
4;170;25;25878;02540001;060291258;25878012;1;1;16100100110;4;1992;2;1;;1;;;1.5361023554;1.44;12;1.0667377468;1.0667377468
4;170;25;25878;02540001;060291258;25878012;1;1;16100100107;4;1992;2;1;;1;;;1.1520767665;1.08;12;1.0667377468;1.0667377468
4;170;25;25878;02540001;060293785;25878027;1;1;00132301002;9;1993;1;2;;1;;;0.1984048723;11.522327455;12;0.0172191663;0.0172191663
4;170;25;25878;02550001;060291266;25878012;1;1;16100100105;4;2012;2;1;;1;;;0;;12;4.3530938158;0
4;170;25;25878;02550001;060291266;25878012;1;1;16100100110;4;1992;2;1;;1;;;6.2684550948;1.44;12;4.3530938158;4.3530938158
4;170;25;25878;02550001;060291266;25878012;1;1;00131201001;6;2012;2;2;;1;;;21.821834839;5.0129484368;12;4.3530938158;4.3530938158
4;170;25;25878;02560000;003116554;25878012;1;1;00131201001;7;2012;2;2;;1;;;2.8336614351;5.0129484368;12;0.5652684185;0.5652684185
4;170;25;25878;02560000;003116554;25878012;1;1;00131101001;11;1993;2;2;;1;;;3.8414019705;6.7957130534;12;0.5652684185;0.5652684185
4;170;25;25878;02560000;003116554;25878012;1;1;16100100107;5;1993;2;1;;1;;;0.610489892;1.08;12;0.5652684185;0.5652684185
4;170;25;25878;02560000;003116554;25878012;1;1;00131301001;7;1992;2;2;;1;;;2.8508681573;5.0433883511;12;0.5652684185;0.5652684185
4;170;25;25878;02560000;003116554;25878012;2;1;16100100110;5;1993;1;1;;1;;;0.1594743829;1.44;12;0.1107460992;0.1107460992
4;170;25;25878;02560000;003116554;25878012;3;1;16100100105;5;1992;1;1;;1;;;0.0129390264;0.72;12;0.01797087;0.01797087
4;170;25;25878;02560001;060286218;25878001;1;1;00131201001;7;2012;2;2;;1;;;2.6343205199;5.0129484368;12;0.525503215;0.525503215
4;170;25;25878;02560001;060286218;25878001;1;1;00131601001;10;2004;2;2;;1;;;1.717905949;3.2690683902;12;0.525503215;0.525503215
4;170;25;25878;02560001;060286218;25878001;2;1;00132401001;10;1992;2;;;;;;34.729604431;14.969093438;;2.320087357;2.320087357
4;170;25;25878;02560001;060286218;25878001;2;1;16100100110;4;1992;2;1;;1;;;3.3409257941;1.44;12;2.320087357;2.320087357
4;170;25;25878;02560001;060286218;25878001;2;1;16100100107;4;1992;2;1;;1;;;2.5056943456;1.08;12;2.320087357;2.320087357
4;170;25;25878;02560001;060286218;25878001;3;1;16100100105;4;1993;2;1;;1;;;0.0428232816;0.72;12;0.05947678;0.05947678
4;170;25;25878;02560001;060286218;25878001;3;2;00112201002;10;2013;2;2;;1;;;0;;12;0.05947678;0
4;170;25;25878;02560001;060286218;25878001;3;2;00112201002;5;2013;2;2;;1;;;0.1776325879;2.9865871674;12;0.05947678;0.05947678
4;170;25;25878;02570001;060285305;25878027;1;1;00131201001;6;1992;2;2;;1;;;0.2906537093;5.0129484368;12;0.0579805903;0.0579805903
4;170;25;25878;02570001;060285305;25878027;1;1;00131901001;9;1993;2;2;;1;;;0.1081860941;1.8659019092;12;0.0579805903;0.0579805903
4;170;25;25878;02570001;060285305;25878027;1;1;00131801001;8;2010;2;2;;1;;;0.897648758;15.481883748;12;0.0579805903;0.0579805903
4;170;25;25878;02570001;060285305;25878027;2;1;16100100110;3;1992;1;1;;1;;;0.3686159218;1.44;12;0.255983279;0.255983279
4;170;25;25878;02570001;060285305;25878027;3;1;16100100105;3;1992;1;1;;1;;;0.0119428416;0.72;12;0.01658728;0.01658728
4;170;25;25878;02570001;060534126;25878012;1;1;16100100110;5;1992;1;1;;1;;;0.5191047255;1.44;12;0.3604893927;0.3604893927
4;170;25;25878;02570001;060535399;25878022;1;1;16100100110;6;1992;2;1;;1;;;0.9827565833;1.44;12;0.6824698495;0.6824698495
4;170;25;25878;02570001;060535399;25878022;1;1;00132301002;12;1992;2;;;;;;7.8636410838;11.522327455;;0.6824698495;0.6824698495
4;170;25;25878;02580001;060534862;25878008;1;1;16100100107;6;1992;2;1;;1;;;0.5157429347;1.08;12;0.4775397544;0.4775397544
4;170;25;25878;02580001;060534862;25878008;1;2;00112201002;11;2013;2;2;;1;;;0;;12;0.4775397544;0
4;170;25;25878;02580001;060534862;25878008;1;2;00112201002;6;2013;2;2;;1;;;1.5037611104;3.1489757588;12;0.4775397544;0.4775397544
4;170;25;25878;02590001;060593722;25878003;1;2;00112201002;6;2013;2;2;;1;;;4.2659423663;3.033409018;12;1.4063195372;1.4063195372
4;170;25;25878;02590001;060593722;25878003;1;2;00112201002;11;2013;2;2;;1;;;0;;12;1.4063195372;0
4;170;25;25878;02590001;060593722;25878003;1;1;16100100107;6;1992;2;1;;1;;;1.5188251002;1.08;12;1.4063195372;1.4063195372
4;170;25;25878;02590001;060593722;25878003;1;1;00132401001;11;1992;2;;;;;;21.051328556;14.969093438;;1.4063195372;1.4063195372
4;170;25;25878;02600001;060529071;25878006;1;1;00132301002;11;1992;2;;;;;;19.498058032;11.522327455;;1.6921978748;1.6921978748
4;170;25;25878;02600001;060529071;25878006;1;1;16100100107;6;1993;2;1;;1;;;1.8275737048;1.08;12;1.6921978748;1.6921978748
4;170;25;25878;02610001;060290095;25878001;1;2;00112201002;11;2013;2;2;;1;;;0;;12;0.1251056556;0
4;170;25;25878;02610001;060290095;25878001;1;2;00112201002;6;2013;2;2;;1;;;0.3658083358;2.9239951944;12;0.1251056556;0.1251056556
4;170;25;25878;02610001;060290095;25878001;1;1;00132301002;11;1994;2;2;;1;;;1.4415083304;11.522327455;12;0.1251056556;0.1251056556
4;170;25;25878;02610001;060529027;25878006;1;1;00132301002;11;1992;2;;;;;;15.539237195;11.522327455;;1.3486196479;1.3486196479
4;170;25;25878;02610001;060529027;25878006;1;1;16100100110;5;1992;2;1;;1;;;1.942012293;1.44;12;1.3486196479;1.3486196479
4;170;25;25878;02610001;060534863;25878008;1;2;00112201002;11;2013;2;2;;1;;;0;;12;2.7732656472;0
4;170;25;25878;02610001;060534863;25878008;1;2;00112201002;6;2013;2;2;;1;;;7.8483431193;2.8300004824;12;2.7732656472;2.7732656472
4;170;25;25878;02610001;060534863;25878008;1;1;00131201001;8;2011;2;2;;1;;;13.902237691;5.0129484368;12;2.7732656472;2.7732656472
4;170;25;25878;02610001;060534863;25878008;1;1;00164001001;11;1993;2;1;;1;;;2.1889900104;0.7893185468;12;2.7732656472;2.7732656472
4;170;25;25878;02620001;060284031;25878006;1;1;00196104012;4;2006;2;;;;;2;0;;;2.4049035697;0
4;170;25;25878;02620001;060284031;25878006;1;1;16100100110;5;1992;2;1;;1;;;3.4630611404;1.44;12;2.4049035697;2.4049035697
4;170;25;25878;02620001;060284031;25878006;1;1;16100100107;5;1992;2;1;;1;;;2.5972958553;1.08;12;2.4049035697;2.4049035697
4;170;25;25878;02620001;060534904;25878008;1;2;00112201001;11;2013;2;2;;1;;;0;;12;5.1982929727;0
4;170;25;25878;02620001;060534904;25878008;1;2;00112201001;6;2013;2;2;;1;;;16.744791877;3.221209725;12;5.1982929727;5.1982929727
4;170;25;25878;02620001;060534904;25878008;1;2;00123401001;3;2013;2;2;1;;;;105.67047646;20.32791861;12;5.1982929727;5.1982929727
4;170;25;25878;02630001;060285327;25878027;1;2;00112201002;9;2013;2;2;;1;;;0;;12;0.051214926;0
4;170;25;25878;02630001;060285327;25878027;1;2;00112201002;12;2012;2;2;;1;;;0.1608316559;3.1403278014;12;0.051214926;0.051214926
4;170;25;25878;02630001;060285327;25878027;1;1;00132301002;10;1994;2;2;;1;;;0.5901151476;11.522327455;12;0.051214926;0.051214926
4;170;25;25878;02660000;083131290;25878010;1;1;00164001001;11;1994;1;1;;1;;;1.6253232162;0.7893185468;12;2.0591473783;2.0591473783
4;170;25;25878;02660000;083131290;25878010;2;1;00164001001;11;1994;1;1;;1;;;1.5501802605;0.7893185468;12;1.9639475936;1.9639475936
4;170;25;25878;02660000;083131290;25878010;3;1;00164001001;11;1992;1;1;;1;;;1.5890597736;0.7893185468;12;2.0132046563;2.0132046563
4;170;25;25878;02660000;083131290;25878010;6;1;00164001001;11;1992;1;1;;1;;;1.6261959457;0.7893185468;12;2.0602530529;2.0602530529
4;170;25;25878;02660000;083131290;25878010;7;1;00164001001;11;1992;1;1;;1;;;1.6166050046;0.7893185468;12;2.0481021398;2.0481021398
4;170;25;25878;02660001;060284027;25878006;1;1;16100100110;5;1993;1;1;;1;;;0.5069398752;1.44;12;0.35204158;0.35204158
4;170;25;25878;02680000;083131291;25878010;1;2;00112201001;10;2013;2;2;;1;;;0;;12;5.9936776106;0
4;170;25;25878;02680000;083131291;25878010;1;2;00112201001;5;2013;2;2;;1;;;19.219070102;3.2065572008;12;5.9936776106;5.9936776106
4;170;25;25878;02680000;083131291;25878010;1;1;16100100107;5;1992;2;1;;1;;;6.4731718194;1.08;12;5.9936776106;5.9936776106
4;170;25;25878;02680000;083131291;25878010;1;1;00131201001;7;2013;2;2;;1;;;0;;12;5.9936776106;0
4;170;25;25878;02680001;060530691;25878006;1;1;16100100107;6;1993;2;1;;1;;;1.3318894163;1.08;12;1.233230941;1.233230941
4;170;25;25878;02680001;060530691;25878006;1;1;16100100110;6;1992;2;1;;1;;;1.775852555;1.44;12;1.233230941;1.233230941
4;170;25;25878;02680001;060530691;25878006;1;1;00132301002;11;1993;2;;;;;;14.209690729;11.522327455;;1.233230941;1.233230941
4;170;25;25878;02680001;060534848;25878008;1;1;00132401001;11;1992;2;;;;;;23.295112518;14.969093438;;1.5562139828;1.5562139828
4;170;25;25878;02680001;060534848;25878008;1;1;16100100107;5;2012;2;1;;1;;;0;;12;1.5562139828;0
4;170;25;25878;02680001;060534848;25878008;1;2;00112201002;11;2013;2;2;;1;;;0;;12;1.5562139828;0
4;170;25;25878;02680001;060534848;25878008;1;2;00112201002;6;2013;2;2;;1;;;4.7506354814;3.0526878269;12;1.5562139828;1.5562139828
4;170;25;25878;02680001;060593737;25878003;1;2;00112201002;11;2013;2;2;;1;;;0;;12;0.3194514598;0
4;170;25;25878;02680001;060593737;25878003;1;2;00112201002;6;2013;2;2;;1;;;0.9365267823;2.9316716316;12;0.3194514598;0.3194514598
4;170;25;25878;02680001;060593737;25878003;1;1;16100100105;6;1993;2;1;;1;;;0.230005051;0.72;12;0.3194514598;0.3194514598
4;170;25;25878;02710000;083111095;25878010;1;1;16100100107;5;1992;2;1;;1;;;2.0592737795;1.08;12;1.906734981;1.906734981
4;170;25;25878;02710000;083111095;25878010;1;2;00112201002;10;2013;2;2;;1;;;0;;12;1.906734981;0
4;170;25;25878;02710000;083111095;25878010;1;2;00112201002;5;2013;2;2;;1;;;5.6458812323;2.9610204294;12;1.906734981;1.906734981
4;170;25;25878;02710000;083111095;25878010;1;1;00132201001;11;1992;2;;;;;;24.073999519;12.625771152;;1.906734981;1.906734981
4;170;25;25878;02720000;083116545;25878012;1;1;00134301001;8;1992;2;2;;1;;;0.1210058252;2.0812720518;12;0.058140321;0.058140321
4;170;25;25878;02720000;083116545;25878012;1;2;00121904001;10;2013;2;2;;1;;;0;;12;0.058140321;0
4;170;25;25878;02720000;083116545;25878012;2;2;00112201002;9;2013;2;2;;1;;;0;;12;1.1459508917;0
4;170;25;25878;02720000;083116545;25878012;2;2;00112201002;12;2012;2;2;;1;;;3.7441644871;3.2672992483;12;1.1459508917;1.1459508917
4;170;25;25878;02720000;083116545;25878012;2;1;16100100107;4;2012;2;1;;1;;;0;;12;1.1459508917;0
4;170;25;25878;02720000;083116545;25878012;2;1;00132401001;10;1994;2;;;;;;17.153845973;14.969093438;;1.1459508917;1.1459508917
4;170;25;25878;02720000;083116545;25878012;3;1;16100100110;4;1992;1;1;;1;;;0.369631431;1.44;12;0.2566884938;0.2566884938
4;170;25;25878;02720000;083116545;25878012;4;1;16100100105;4;2012;1;1;;1;;;0;;12;0.01660536;0
4;170;25;25878;02720001;060285022;25878012;1;1;00134301001;8;1992;1;2;;1;;;0.0333744962;2.0812720518;12;0.0160356241;0.0160356241
4;170;25;25878;02720001;060285022;25878012;2;1;16100100110;4;1992;1;1;;1;;;0.4648151312;1.44;12;0.3227882855;0.3227882855
4;170;25;25878;02720001;060285022;25878012;3;1;16100100110;4;1993;1;1;;1;;;0.1019476625;1.44;12;0.0707969878;0.0707969878
4;170;25;25878;02720001;060285022;25878012;4;1;16100100105;4;1992;1;1;;1;;;0.0085247424;0.72;12;0.01183992;0.01183992
4;170;25;25878;02730001;060530631;25878006;1;1;16100100107;5;1992;2;1;;1;;;1.6457483926;1.08;12;1.5238411043;1.5238411043
4;170;25;25878;02730001;060530631;25878006;1;1;16100100110;5;1992;2;1;;1;;;2.1943311902;1.44;12;1.5238411043;1.5238411043
4;170;25;25878;02730001;060530631;25878006;1;1;00132301002;11;1992;2;;;;;;17.558196193;11.522327455;;1.5238411043;1.5238411043
4;170;25;25878;02730001;060533119;25878008;1;1;16100100110;6;1992;2;1;;1;;;5.9618595966;1.44;12;4.1401802754;4.1401802754
4;170;25;25878;02730001;060533119;25878008;1;1;16100100105;6;1992;2;1;;1;;;2.9809297983;0.72;12;4.1401802754;4.1401802754
4;170;25;25878;02730001;060533119;25878008;1;1;00131201001;8;2013;2;2;;1;;;0;;12;4.1401802754;0
4;170;25;25878;02740001;060285004;25878012;1;1;16100100107;4;2012;2;1;;1;;;0;;12;1.4374910441;0
4;170;25;25878;02740001;060285004;25878012;1;1;16100100110;4;2013;2;1;;1;;;0;;12;1.4374910441;0
4;170;25;25878;02740001;060285004;25878012;1;1;00132301002;9;1992;2;;;;;;16.563242523;11.522327455;;1.4374910441;1.4374910441
4;170;25;25878;02760001;060530627;25878006;1;1;00132301002;11;1993;2;;;;;;15.132654905;11.522327455;;1.3133331755;1.3133331755
4;170;25;25878;02760001;060530627;25878006;1;1;16100100110;5;1992;2;1;;1;;;1.8911997727;1.44;12;1.3133331755;1.3133331755
4;170;25;25878;02760001;060530627;25878006;1;1;16100100107;5;1992;2;1;;1;;;1.4183998295;1.08;12;1.3133331755;1.3133331755
4;170;25;25878;02770001;060285032;25878012;1;2;09999999901;;2013;1;3;;1;;;0.0016147251;0.3443204413;;0.0046896;0.0046896
4;170;25;25878;02770001;060533279;25878022;1;1;16100100105;6;2013;2;1;;1;;;0;;12;2.9284817499;0
4;170;25;25878;02770001;060533279;25878022;1;1;16100100110;6;1992;2;1;;1;;;4.2170137199;1.44;12;2.9284817499;2.9284817499
4;170;25;25878;02770001;060533279;25878022;1;1;00131201001;8;2011;2;2;;1;;;14.68032801;5.0129484368;12;2.9284817499;2.9284817499
4;170;25;25878;02780001;060286195;25878001;1;2;00112201002;9;2013;2;2;;1;;;0;;12;0.15128081;0
4;170;25;25878;02780001;060286195;25878001;1;2;00112201002;12;2012;2;2;;1;;;0.4845352139;3.2028861682;12;0.15128081;0.15128081
4;170;25;25878;02780001;060286195;25878001;1;1;00132401001;10;1993;2;2;;1;;;2.2645365804;14.969093438;12;0.15128081;0.15128081
4;170;25;25878;02780001;060592713;25878003;1;1;16100100110;5;1992;1;1;;1;;;0.348802122;1.44;12;0.2422236958;0.2422236958
4;170;25;25878;02790001;060592714;25878003;1;1;16100100110;5;1992;1;1;;1;;;0.3532243564;1.44;12;0.2452946919;0.2452946919
4;170;25;25878;02800001;060295391;25878007;1;1;16100100110;6;1992;2;1;;1;;;3.2899083185;1.44;12;2.2846585545;2.2846585545
4;170;25;25878;02800001;060295391;25878007;1;1;16100100107;6;1992;2;1;;1;;;2.4674312389;1.08;12;2.2846585545;2.2846585545
4;170;25;25878;02800001;060295391;25878007;1;1;00132401001;12;1998;2;;;;;;34.199267376;14.969093438;;2.2846585545;2.2846585545
4;170;25;25878;02800001;060535175;25878003;1;1;16100100110;5;1993;1;1;;1;;;0.5092221089;1.44;12;0.3536264645;0.3536264645
4;170;25;25878;02810001;060528307;25878007;1;1;16100100110;6;2013;2;1;;1;;;0;;12;2.7900043728;0
4;170;25;25878;02810001;060528307;25878007;1;1;16100100105;6;2011;2;1;;1;;;2.0088031484;0.72;12;2.7900043728;2.7900043728
4;170;25;25878;02810001;060528307;25878007;1;1;00131201001;8;2013;2;2;;1;;;0;;12;2.7900043728;0
4;170;25;25878;02810001;060531441;25878022;1;2;00112201002;12;2013;2;2;;1;;;0;;12;0.5074922911;0
4;170;25;25878;02810001;060531441;25878022;1;2;00112201002;9;2013;2;2;;1;;;0;;12;0.5074922911;0
4;170;25;25878;02810001;060531441;25878022;1;1;16100100105;6;1993;2;1;;1;;;0.3653944496;0.72;12;0.5074922911;0.5074922911
4;170;25;25878;02810001;060592715;25878003;1;1;16100100110;5;1992;1;1;;1;;;0.5053918453;1.44;12;0.3509665592;0.3509665592
4;170;25;25878;02820001;060530848;25878008;1;1;16100100107;6;1993;2;1;;1;;;2.9878897513;1.08;12;2.7665645845;2.7665645845
4;170;25;25878;02820001;060530848;25878008;1;2;00112201002;11;2013;2;2;;1;;;0;;12;2.7665645845;0
4;170;25;25878;02820001;060530848;25878008;1;2;00112201002;6;2013;2;2;;1;;;8.8871056933;3.2123254028;12;2.7665645845;2.7665645845
4;170;25;25878;02820001;060530848;25878008;1;1;00131201001;8;2013;2;2;;1;;;0;;12;2.7665645845;0
4;170;25;25878;02830001;060286505;25878001;1;1;00131201001;6;1992;2;2;;1;;;0.2334837566;5.0129484368;12;0.0465761337;0.0465761337
4;170;25;25878;02830001;060286505;25878001;1;1;00131601001;10;1994;2;2;;1;;;0.1522605664;3.2690683902;12;0.0465761337;0.0465761337
4;170;25;25878;02830001;060286505;25878001;2;1;16100100110;4;1992;1;1;;1;;;0.2961112033;1.44;12;0.2056327801;0.2056327801
4;170;25;25878;02830001;060286505;25878001;3;1;16100100105;4;2013;1;1;;1;;;0;;12;0.01529651;0
4;170;25;25878;02830001;060534941;25878022;1;1;16100100110;6;1993;2;1;;1;;;1.1643014706;1.44;12;0.8085426879;0.8085426879
4;170;25;25878;02830001;060534941;25878022;1;1;00132301002;12;1993;2;;;;;;9.3162936116;11.522327455;;0.8085426879;0.8085426879
4;170;25;25878;02840001;060283687;25878007;1;1;00132401001;12;1994;2;;;;;;16.103942261;14.969093438;;1.0758127957;1.0758127957
4;170;25;25878;02840001;060283687;25878007;1;1;16100100107;6;1993;2;1;;1;;;1.1618778194;1.08;12;1.0758127957;1.0758127957
4;170;25;25878;02840001;060283687;25878007;1;2;00112201002;11;2013;2;2;;1;;;0;;12;1.0758127957;0
4;170;25;25878;02840001;060283687;25878007;1;2;00112201002;6;2013;2;2;;1;;;3.2642596984;3.0342265043;12;1.0758127957;1.0758127957
4;170;25;25878;02850001;060285704;25878007;1;2;00112201002;11;2013;2;2;;1;;;0;;12;1.8097779692;0
4;170;25;25878;02850001;060285704;25878007;1;2;00112201002;6;2013;2;2;;1;;;5.2234589747;2.8862429887;12;1.8097779692;1.8097779692
4;170;25;25878;02850001;060285704;25878007;1;1;16100100107;6;1993;2;1;;1;;;1.9545602067;1.08;12;1.8097779692;1.8097779692
4;170;25;25878;02850001;060285704;25878007;1;1;00132401001;12;1994;2;;;;;;27.090735523;14.969093438;;1.8097779692;1.8097779692
4;170;25;25878;02870001;060535224;25878003;1;1;00131301001;8;1993;1;2;;1;;;0.1618899783;5.0433883511;12;0.0320994472;0.0320994472
4;170;25;25878;02870001;060535224;25878003;2;1;16100100105;6;1993;1;1;;1;;;0.0081378209;0.72;12;0.011302529;0.011302529
4;170;25;25878;02880001;060535238;25878003;1;1;16100100107;6;1992;2;1;;1;;;0.2979718662;1.08;12;0.2758998761;0.2758998761
4;170;25;25878;02880001;060535238;25878003;1;2;00112201002;6;2013;2;2;;1;;;0.8498662294;3.0803429179;12;0.2758998761;0.2758998761
4;170;25;25878;02880001;060535238;25878003;1;2;00112201002;11;2013;2;2;;1;;;0;;12;0.2758998761;0
4;170;25;25878;02910001;060530714;25878006;1;2;00112201002;11;2013;2;2;;1;;;0;;12;0.1284387981;0
4;170;25;25878;02910001;060530714;25878006;1;2;00112201002;6;2013;2;2;;1;;;0.3847056931;2.9952451975;12;0.1284387981;0.1284387981
4;170;25;25878;02910001;060530714;25878006;1;1;00132301002;12;1993;2;2;;1;;;1.4799138893;11.522327455;12;0.1284387981;0.1284387981
4;170;25;25878;02920001;060534960;25878022;1;1;00132301002;12;1992;2;;;;;;19.722358487;11.522327455;;1.7116644675;1.7116644675
4;170;25;25878;02920001;060534960;25878022;1;2;00112201002;12;2013;2;2;;1;;;0;;12;1.7116644675;0
4;170;25;25878;02920001;060534960;25878022;1;2;00112201002;9;2013;2;2;;1;;;0;;12;1.7116644675;0
4;170;25;25878;02920001;060534960;25878022;1;1;16100100107;6;1992;2;1;;1;;;1.8485976249;1.08;12;1.7116644675;1.7116644675
4;170;25;25878;02940001;060285706;25878007;1;1;00131904001;10;2011;1;2;;1;;;0.0278476325;2.0239868518;12;0.0137588011;0.0137588011
4;170;25;25878;02950001;060293199;25878006;1;1;00132301002;10;1993;2;;;;;;8.8828321285;11.522327455;;0.7709234235;0.7709234235
