TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;P_S6P45B;P_S6P45A;P_S6P46;P_S6P47A;P_S6P47B;P_S6P48;P_S6P50;P_S6P51_SP1;P_S6P51_SP2;P_S6P51_SP3;P_S6P53;P_S6P57A;P_S6P59_UNIF;P_S6P60;AREA_SEMBRADA;AREA_COSECHADA
4;170;08;08675;01990001;040084743;08675003;2;2;00112201002;12;2013;2;2;;1;;;0;;12;0.1008220936;0
4;170;08;08675;01990001;040084743;08675003;2;2;00112201002;9;2013;2;2;;1;;;0;;12;0.1008220936;0
4;170;08;08675;01990001;040084743;08675003;2;1;00132201001;1;1992;2;;;;;;1.4064896151;13.950212354;;0.1008220936;0.1008220936
4;170;08;08675;02020001;000020704;08675003;1;1;00131301001;3;1992;1;2;;;1;;0.0999213096;4.5125051915;6;0.022143201;0.022143201
4;170;08;08675;02020001;000020704;08675003;2;1;00132201001;1;1992;2;;;;;;0.6241647294;13.950212354;;0.0447423103;0.0447423103
4;170;08;08675;02020001;000020704;08675003;2;2;00112201002;12;2013;2;2;;1;;;0;;12;0.0447423103;0
4;170;08;08675;02020001;000020704;08675003;2;2;00112201002;9;2013;2;2;;1;;;0;;12;0.0447423103;0
4;170;08;08675;02020001;040083870;08675003;1;1;00131301001;3;1993;1;2;;;1;;0.0820991586;4.5125051915;6;0.0181936984;0.0181936984
4;170;08;08675;02020001;040083870;08675003;2;2;00112201002;12;2013;1;2;;1;;;0;;12;0.0367619884;0
4;170;08;08675;02020001;040083870;08675003;2;2;00112201002;9;2013;1;2;;1;;;0;;12;0.0367619884;0
4;170;08;08675;02025073;000020775;08675003;1;1;00131301001;3;1992;1;2;;;1;;0.1649671541;4.5125051915;6;0.036557776;0.036557776
4;170;08;08675;02025073;000020775;08675003;2;1;00132201001;1;1992;2;;;;;;1.0304776776;13.950212354;;0.0738682431;0.0738682431
4;170;08;08675;02025073;000020775;08675003;2;2;00112201002;12;2013;2;2;;1;;;0;;12;0.0738682431;0
4;170;08;08675;02025073;000020775;08675003;2;2;00112201002;9;2013;2;2;;1;;;0;;12;0.0738682431;0
4;170;08;08675;02025073;040083871;08675003;2;2;00112201002;12;2013;1;2;;1;;;0;;12;0.024687138;0
4;170;08;08675;02025073;040083871;08675003;2;2;00112201002;9;2013;1;2;;1;;;0;;12;0.024687138;0
4;170;08;08675;02050001;000048392;08675002;1;1;00131301001;8;2000;1;2;;;1;;0.0727447523;4.5125051915;12;0.0161207022;0.0161207022
4;170;08;08675;02050001;000048392;08675002;2;2;00112201002;12;2013;1;2;;1;;;0;;12;0.0325733148;0
4;170;08;08675;02050001;000048392;08675002;2;2;00112201002;9;2013;1;2;;1;;;0;;12;0.0325733148;0
4;170;08;08675;90090000;999999999;08675002;1;2;00122901001;11;2013;1;2;;1;;;0;;12;2.0446660411;0
4;170;08;08675;90090000;999999999;08675002;2;1;00131922001;8;2003;1;2;;1;;;0.1355595889;0.7671756997;12;0.1766995344;0.1766995344
4;170;08;08675;90090000;999999999;08675002;3;2;00193002001;7;2013;2;2;;1;;;0;;12;0.8981767698;0
4;170;08;08675;90090000;999999999;08675002;4;2;00112201002;12;2013;1;2;;1;;;0;;12;33.769059838;0
4;170;08;08675;90090000;999999999;08675002;4;2;00112201002;9;2013;1;2;;1;;;0;;12;33.769059838;0
4;170;08;08675;90090000;999999999;08675002;5;2;00123502001;7;2013;1;2;;1;;;38.378455804;9.7315466423;12;3.9437159595;3.9437159595
4;170;08;08675;90090000;999999999;08675002;6;2;00123502001;7;2013;1;2;;1;;;35.753880714;9.4006215895;12;3.8033528287;3.8033528287
4;170;08;08675;90090000;999999999;08675002;7;2;00123502001;7;2013;1;2;;1;;;40.185629843;10.598257562;12;3.7917204417;3.7917204417
4;170;08;08675;90090000;999999999;08675002;8;2;00123502001;7;2013;1;2;;1;;;35.863355279;9.1081694939;12;3.9374931816;3.9374931816
4;170;08;08675;90090000;999999999;08675002;9;2;00123502001;7;2013;1;2;;1;;;39.136459905;9.9050125983;12;3.951177196;3.951177196
4;170;08;08675;90090000;999999999;08675002;10;2;00123502001;7;2013;1;2;;1;;;38.645328845;9.8546040917;12;3.921550626;3.921550626
4;170;08;08675;90090000;999999999;08675002;11;2;00123502001;7;2013;1;2;;1;;;37.796765352;10.069062353;12;3.7537522392;3.7537522392
4;170;08;08675;90090000;999999999;08675002;12;2;00123502001;7;2013;1;2;;1;;;40.865799044;10.720521063;12;3.8119228351;3.8119228351
4;170;08;08675;90090000;999999999;08675002;13;1;00132201001;1;1992;1;2;;1;;;26.261509018;13.950212354;12;1.8825167928;1.8825167928
4;170;08;08675;90090000;999999999;08675002;14;1;00132201001;1;1992;1;2;;1;;;26.182558907;13.950212354;12;1.8768573728;1.8768573728
4;170;08;08675;90090000;999999999;08675002;15;1;00132201001;1;1992;1;2;;1;;;26.209991422;13.950212354;12;1.8788238313;1.8788238313
4;170;08;08675;90090000;999999999;08675002;16;1;00132201001;1;1992;1;2;;1;;;26.962240792;13.950212354;12;1.9327476965;1.9327476965
4;170;08;08675;90090000;999999999;08675002;17;1;00132201001;1;1992;1;2;;1;;;28.622825086;13.950212354;12;2.0517841851;2.0517841851
4;170;08;08675;90090000;999999999;08675002;18;1;00132201001;1;1992;1;2;;1;;;26.71679897;13.950212354;12;1.9151535685;1.9151535685
4;170;08;08675;90090000;999999999;08675002;19;1;00132201001;1;1992;1;2;;1;;;28.298931184;13.950212354;12;2.0285663377;2.0285663377
4;170;08;08675;90090000;999999999;08675002;20;1;00132201001;1;1992;1;2;;1;;;28.5899318;13.950212354;12;2.0494262794;2.0494262794
4;170;08;08675;90090000;999999999;08675002;21;1;00132201001;1;1992;1;2;;1;;;28.360168583;13.950212354;12;2.0329560486;2.0329560486
4;170;08;08675;90090000;999999999;08675002;22;1;00132201001;1;1992;1;2;;1;;;28.425275757;13.950212354;12;2.0376231585;2.0376231585
4;170;08;08675;90090000;999999999;08675002;23;1;00132201001;1;1992;1;2;;1;;;29.023265032;13.950212354;12;2.0804891206;2.0804891206
4;170;08;08675;90090000;999999999;08675002;24;1;00132201001;1;1992;1;2;;1;;;27.239546113;13.950212354;12;1.9526259115;1.9526259115
4;170;08;08675;90090000;999999999;08675002;25;1;00132201001;1;1992;1;2;;1;;;27.544394824;13.950212354;12;1.9744785331;1.9744785331
4;170;08;08675;90090000;999999999;08675002;26;1;00132201001;1;1992;1;2;;1;;;28.290042914;13.950212354;12;2.0279291954;2.0279291954
4;170;08;08675;90090000;999999999;08675002;27;1;00132201001;1;1992;1;2;;1;;;26.784185215;13.950212354;12;1.9199840501;1.9199840501
4;170;08;08675;90090000;999999999;08675002;28;1;00132201001;1;1992;1;2;;1;;;27.207480809;13.950212354;12;1.9503273584;1.9503273584
4;170;08;08675;90090000;999999999;08675002;29;1;00132201001;1;1992;1;2;;1;;;26.134920475;13.950212354;12;1.8734424833;1.8734424833
4;170;08;08675;90090000;999999999;08675002;30;1;00132201001;1;1992;1;2;;1;;;28.719889523;13.950212354;12;2.0587421034;2.0587421034
4;170;08;08675;90090000;999999999;08675002;31;1;00132201001;1;1992;1;2;;1;;;28.483245177;13.950212354;12;2.0417786092;2.0417786092
4;170;08;08675;90090000;999999999;08675002;32;1;00132201001;1;1992;1;2;;1;;;26.212625039;13.950212354;12;1.8790126182;1.8790126182
4;170;08;08675;90090000;999999999;08675002;33;1;00132201001;1;1992;1;2;;1;;;26.132059375;13.950212354;12;1.8732373897;1.8732373897
4;170;08;08675;90090000;999999999;08675002;34;1;00132201001;1;1992;1;2;;1;;;28.526594845;13.950212354;12;2.0448860649;2.0448860649
4;170;08;08675;90090000;999999999;08675002;35;1;00132201001;1;1992;1;2;;1;;;27.097800515;13.950212354;12;1.9424650914;1.9424650914
4;170;08;08675;90090000;999999999;08675002;36;1;00132201001;1;1992;1;2;;1;;;28.932784086;13.950212354;12;2.07400313;2.07400313
4;170;08;08675;90090000;999999999;08675002;37;1;00132201001;1;1992;1;2;;1;;;28.918918968;13.950212354;12;2.0730092299;2.0730092299
4;170;08;08675;90090000;999999999;08675002;38;1;00132201001;1;1992;1;2;;1;;;28.256989297;13.950212354;12;2.0255597965;2.0255597965
4;170;08;08675;90090000;999999999;08675002;39;1;00132201001;1;1992;1;2;;1;;;26.204398298;13.950212354;12;1.8784228966;1.8784228966
4;170;08;08675;90090000;999999999;08675002;40;1;00132201001;1;1992;1;2;;1;;;27.644368161;13.950212354;12;1.9816449714;1.9816449714
4;170;08;08675;90090000;999999999;08675002;41;1;00132201001;1;1993;1;2;;1;;;28.344059488;13.950212354;12;2.0318012923;2.0318012923
4;170;08;08675;90090000;999999999;08675002;42;1;00132201001;1;1992;1;2;;1;;;28.550971454;13.950212354;12;2.0466334655;2.0466334655
4;170;08;08675;90090000;999999999;08675002;43;1;00132201001;1;1992;1;2;;1;;;28.008706278;13.950212354;12;2.0077620016;2.0077620016
4;170;08;08675;90090000;999999999;08675002;44;1;00132201001;1;1992;1;2;;1;;;26.13011147;13.950212354;12;1.8730977571;1.8730977571
4;170;08;08675;90090000;999999999;08675002;45;1;00132201001;1;1992;1;2;;1;;;26.27566239;13.950212354;12;1.8835313559;1.8835313559
4;170;08;08675;90090000;999999999;08675002;46;1;00132201001;1;1992;1;2;;1;;;27.987310179;13.950212354;12;2.0062282544;2.0062282544
4;170;08;08675;90090000;999999999;08675002;47;1;00132201001;1;1992;1;2;;1;;;28.282042637;13.950212354;12;2.0273557076;2.0273557076
4;170;08;08675;90090000;999999999;08675002;48;1;00132201001;1;1992;1;2;;1;;;28.728047392;13.950212354;12;2.0593268879;2.0593268879
4;170;08;08675;90090000;999999999;08675002;49;1;00132201001;1;1994;1;2;;1;;;26.836123669;13.950212354;12;1.9237071801;1.9237071801
4;170;08;08675;90090000;999999999;08675002;50;1;00132201001;1;1992;1;2;;1;;;28.928323003;13.950212354;12;2.073683344;2.073683344
4;170;08;08675;90090000;999999999;08675002;51;1;00132201001;1;1992;1;2;;1;;;26.668524774;13.950212354;12;1.9116931053;1.9116931053
4;170;08;08675;90090000;999999999;08675002;52;1;00132201001;1;1992;1;2;;1;;;28.075002576;13.950212354;12;2.0125143521;2.0125143521
4;170;08;08675;90090000;999999999;08675002;53;1;00132201001;1;1992;1;2;;1;;;28.561647004;13.950212354;12;2.0473987263;2.0473987263
4;170;08;08675;90090000;999999999;08675002;54;1;00132201001;1;1992;1;2;;1;;;27.683695352;13.950212354;12;1.984464082;1.984464082
4;170;08;08675;90090000;999999999;08675002;55;1;00132201001;1;1992;1;2;;1;;;27.156919794;13.950212354;12;1.9467029681;1.9467029681
4;170;08;08675;90090000;999999999;08675002;56;1;00132201001;1;1992;1;2;;1;;;28.247206753;13.950212354;12;2.0248585496;2.0248585496
4;170;08;08675;90090000;999999999;08675002;57;1;00132201001;1;1992;1;2;;1;;;27.020966037;13.950212354;12;1.9369573274;1.9369573274
4;170;08;08675;90090000;999999999;08675002;58;1;00132201001;1;1993;1;2;;1;;;27.743185152;13.950212354;12;1.9887285189;1.9887285189
4;170;08;08675;90090000;999999999;08675002;59;1;00132201001;1;1992;1;2;;1;;;27.012504982;13.950212354;12;1.9363508094;1.9363508094
4;170;08;08675;90090000;999999999;08675002;60;1;00132201001;1;1992;1;2;;1;;;28.176171068;13.950212354;12;2.0197664633;2.0197664633
4;170;08;08675;90090000;999999999;08675002;61;1;00132201001;1;1992;1;2;;1;;;28.315928261;13.950212354;12;2.0297847476;2.0297847476
4;170;08;08675;90090000;999999999;08675002;62;1;00132201001;1;1992;1;2;;1;;;28.705385255;13.950212354;12;2.0577023867;2.0577023867
4;170;08;08675;90090000;999999999;08675002;63;1;00132201001;1;1992;1;2;;1;;;26.829451258;13.950212354;12;1.9232288784;1.9232288784
4;170;08;08675;90090000;999999999;08675002;64;1;00132201001;1;1993;1;2;;1;;;27.92469116;13.950212354;12;2.0017395041;2.0017395041
4;170;08;08675;90090000;999999999;08675002;65;1;00132201001;1;1992;1;2;;1;;;26.30564063;13.950212354;12;1.885680301;1.885680301
4;170;08;08675;90090000;999999999;08675002;66;1;00132201001;1;1992;1;2;;1;;;27.594241633;13.950212354;12;1.9780517266;1.9780517266
4;170;08;08675;90090000;999999999;08675002;67;1;00132201001;1;1992;1;2;;1;;;28.133667898;13.950212354;12;2.0167196874;2.0167196874
4;170;08;08675;90090000;999999999;08675002;68;1;00132201001;1;1992;1;2;;1;;;28.38990048;13.950212354;12;2.0350873349;2.0350873349
4;170;08;08675;90090000;999999999;08675002;69;1;00132201001;1;1992;1;2;;1;;;26.410029735;13.950212354;12;1.893163277;1.893163277
4;170;08;08675;90090000;999999999;08675002;70;1;00132201001;1;1992;1;2;;1;;;27.176971274;13.950212354;12;1.9481403283;1.9481403283
4;170;08;08675;90090000;999999999;08675002;71;1;00132201001;1;1992;1;2;;1;;;27.687306062;13.950212354;12;1.9847229103;1.9847229103
4;170;08;08675;90090000;999999999;08675002;72;1;00132201001;1;1992;1;2;;1;;;28.909007323;13.950212354;12;2.0722987285;2.0722987285
4;170;08;08675;90090000;999999999;08675002;73;1;00132201001;1;1993;1;2;;1;;;27.316853588;13.950212354;12;1.9581675817;1.9581675817
4;170;08;08675;90090000;999999999;08675002;74;1;00132201001;1;1992;1;2;;1;;;26.242387408;13.950212354;12;1.8811460889;1.8811460889
4;170;08;08675;90090000;999999999;08675002;75;1;00132201001;1;1992;1;2;;1;;;26.855540752;13.950212354;12;1.9250990645;1.9250990645
4;170;08;08675;90090000;999999999;08675002;76;1;00132201001;1;1994;1;2;;1;;;26.45755636;13.950212354;12;1.8965701517;1.8965701517
4;170;08;08675;90090000;999999999;08675002;77;2;00169299004;6;2013;1;2;;1;;;0.3945541277;1.4939372372;12;0.2641035499;0.2641035499
4;170;08;08675;90090000;999999999;08675002;78;2;00169299004;6;2013;1;2;;1;;;0.3934094735;1.5447052524;12;0.2546825505;0.2546825505
4;170;08;08675;90090000;999999999;08675002;79;2;00169299004;6;2013;1;2;;1;;;0.3723184643;1.4331560314;12;0.2597892038;0.2597892038
4;170;08;08675;90090000;999999999;08675002;80;2;00169299004;6;2013;1;2;;1;;;0.3884096891;1.4365378256;12;0.2703790197;0.2703790197
4;170;08;08675;90090000;999999999;08675002;81;2;00169299004;6;2013;1;2;;1;;;0.3866614489;1.5643662509;12;0.2471681096;0.2471681096
4;170;08;08675;90090000;999999999;08675002;82;2;00169299004;6;2013;1;2;;1;;;0.3930087907;1.4507679743;12;0.2708970681;0.2708970681
4;170;08;08675;90090000;999999999;08675002;83;2;00169299004;6;2013;1;2;;1;;;0.388709813;1.4882936515;12;0.2611781705;0.2611781705
4;170;08;08675;90090000;999999999;08675002;84;2;00169299004;6;2013;1;2;;1;;;0.3953388426;1.5990366885;12;0.2472356297;0.2472356297
4;170;08;08675;90090000;999999999;08675002;85;2;00169299004;6;2013;1;2;;1;;;0.394438571;1.5100006671;12;0.2612174813;0.2612174813
4;170;08;08675;90090000;999999999;08675002;86;2;00169299004;6;2013;1;2;;1;;;0.3975848909;1.5799022802;12;0.251651571;0.251651571
4;170;08;08675;90090000;999999999;08675002;87;2;00169299004;6;2013;1;2;;1;;;0.3732698834;1.4754024383;12;0.2529953006;0.2529953006
4;170;08;08675;90090000;999999999;08675002;88;2;00169299004;6;2013;1;2;;1;;;0.368815274;1.4173349086;12;0.2602174488;0.2602174488
4;170;08;08675;90090000;999999999;08675002;89;2;00169299004;6;2013;1;2;;1;;;0.3941269263;1.5625657969;12;0.2522306114;0.2522306114
4;170;08;08675;90090000;999999999;08675002;90;2;00169299004;6;2013;1;2;;1;;;0.4073294228;1.5572582573;12;0.2615683178;0.2615683178
4;170;08;08675;90090000;999999999;08675002;91;2;00169299004;6;2013;1;2;;1;;;0.4149889723;1.6891103086;12;0.2456849444;0.2456849444
4;170;08;08675;90090000;999999999;08675002;92;2;00169299004;6;2013;1;2;;1;;;0.3618665655;1.4246325584;12;0.2540069461;0.2540069461
4;170;08;08675;90090000;999999999;08675002;93;2;00169299004;6;2013;1;2;;1;;;0.3993849262;1.4948142953;12;0.2671802962;0.2671802962
4;170;08;08675;90090000;999999999;08675002;94;2;00169299004;6;2013;1;2;;1;;;0.3884919265;1.4609707462;12;0.2659135561;0.2659135561
4;170;08;08675;90090000;999999999;08675002;95;2;00169299004;6;2013;1;2;;1;;;0.4089894546;1.5304694212;12;0.2672313794;0.2672313794
4;170;08;08675;90090000;999999999;08675002;96;2;00169299004;6;2013;1;2;;1;;;0.3808744838;1.4281189968;12;0.2666966021;0.2666966021
4;170;08;08675;90090000;999999999;08675002;97;2;00169299004;6;2013;1;2;;1;;;0.3660650475;1.4894889774;12;0.2457655297;0.2457655297
4;170;08;08675;90090000;999999999;08675002;98;2;00169299004;6;2013;1;2;;1;;;0.3788318351;1.5047496654;12;0.2517573812;0.2517573812
4;170;08;08675;90090000;999999999;08675002;99;2;00169299004;6;2013;1;2;;1;;;0.3689965247;1.468003084;12;0.2513595024;0.2513595024
4;170;08;08675;90090000;999999999;08675002;100;2;00169299004;6;2013;1;2;;1;;;0.3956936577;1.4880538778;12;0.2659135288;0.2659135288
4;170;08;08675;90090000;999999999;08675002;101;2;00169299004;6;2013;1;2;;1;;;0.3663694263;1.4502579022;12;0.2526236373;0.2526236373
4;170;08;08675;90090000;999999999;08675002;102;2;00169299004;6;2013;1;2;;1;;;0.3966168235;1.5206005147;12;0.2608290736;0.2608290736
4;170;08;08675;90090000;999999999;08675002;103;2;00169299004;6;2013;1;2;;1;;;0.3796262407;1.5151324239;12;0.2505564759;0.2505564759
4;170;08;08675;90090000;999999999;08675002;104;2;00169299004;6;2013;1;2;;1;;;0.3667755129;1.3877475828;12;0.2642955516;0.2642955516
4;170;08;08675;90090000;999999999;08675002;105;2;00169299004;6;2013;1;2;;1;;;0.3541054198;1.3674571178;12;0.2589517544;0.2589517544
4;170;08;08675;90090000;999999999;08675002;106;2;00169299004;6;2013;1;2;;1;;;0.3582938909;1.3745636931;12;0.2606600863;0.2606600863
4;170;08;08675;90090000;999999999;08675002;107;2;00169299004;6;2013;1;2;;1;;;0.3636478624;1.4290296501;12;0.2544718806;0.2544718806
4;170;08;08675;90090000;999999999;08675002;108;2;00169299004;6;2013;1;2;;1;;;0.3888234945;1.4487993126;12;0.268376366;0.268376366
4;170;08;08675;90090000;999999999;08675002;109;2;00169299004;6;2013;1;2;;1;;;0.3641931401;1.4038254865;12;0.2594290698;0.2594290698
4;170;08;08675;90090000;999999999;08675002;110;2;00169299004;6;2013;1;2;;1;;;0.3912360056;1.5346927156;12;0.2549279095;0.2549279095
4;170;08;08675;90090000;999999999;08675002;111;2;00169299004;6;2013;1;2;;1;;;0.3805257844;1.4431407666;12;0.26367891;0.26367891
4;170;08;08675;90090000;999999999;08675002;112;2;00169299004;6;2013;1;2;;1;;;0.3924793072;1.556048286;12;0.2522282315;0.2522282315
4;170;08;08675;90090000;999999999;08675002;113;2;00169299004;6;2013;1;2;;1;;;0.3829245659;1.5165885904;12;0.2524907337;0.2524907337
4;170;08;08675;90090000;999999999;08675002;114;2;00169299004;6;2013;1;2;;1;;;0.3981635652;1.5055330119;12;0.2644668447;0.2644668447
4;170;08;08675;90090000;999999999;08675002;115;2;00169299004;6;2013;1;2;;1;;;0.3460345218;1.396340353;12;0.2478153131;0.2478153131
4;170;08;08675;90090000;999999999;08675002;116;2;00169299004;6;2013;1;2;;1;;;0.4401124896;1.6520285465;12;0.2664073151;0.2664073151
4;170;08;08675;90090000;999999999;08675002;117;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0141254757;0
4;170;08;08675;90090000;999999999;08675002;118;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9713933808;0
4;170;08;08675;90090000;999999999;08675002;119;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9980802817;0
4;170;08;08675;90090000;999999999;08675002;120;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0584378012;0
4;170;08;08675;90090000;999999999;08675002;121;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0291906615;0
4;170;08;08675;90090000;999999999;08675002;122;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0496812899;0
4;170;08;08675;90090000;999999999;08675002;123;1;00191999066;4;2013;1;2;;;1;;0;;6;0.998232447;0
4;170;08;08675;90090000;999999999;08675002;124;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9649284395;0
4;170;08;08675;90090000;999999999;08675002;125;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9868044985;0
4;170;08;08675;90090000;999999999;08675002;126;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9824348114;0
4;170;08;08675;90090000;999999999;08675002;127;1;00191999066;4;2013;1;2;;;1;;0;;6;1.015135893;0
4;170;08;08675;90090000;999999999;08675002;128;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0493431024;0
4;170;08;08675;90090000;999999999;08675002;129;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0017762824;0
4;170;08;08675;90090000;999999999;08675002;130;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0232466229;0
4;170;08;08675;90090000;999999999;08675002;131;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0515106703;0
4;170;08;08675;90090000;999999999;08675002;132;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0533595695;0
4;170;08;08675;90090000;999999999;08675002;133;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0152119521;0
4;170;08;08675;90090000;999999999;08675002;134;1;00191999066;4;2013;1;2;;;1;;0;;6;0.990716709;0
4;170;08;08675;90090000;999999999;08675002;135;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0194212706;0
4;170;08;08675;90090000;999999999;08675002;136;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0551773344;0
4;170;08;08675;90090000;999999999;08675002;137;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9808012243;0
4;170;08;08675;90090000;999999999;08675002;138;1;00191999054;4;2013;1;2;;;1;;0;;6;0.9847888518;0
4;170;08;08675;90090000;999999999;08675002;139;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0595964346;0
4;170;08;08675;90090000;999999999;08675002;140;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0387671272;0
4;170;08;08675;90090000;999999999;08675002;141;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9989093441;0
4;170;08;08675;90090000;999999999;08675002;142;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9822338863;0
4;170;08;08675;90090000;999999999;08675002;143;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9790612909;0
4;170;08;08675;90090000;999999999;08675002;144;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9874592524;0
4;170;08;08675;90090000;999999999;08675002;145;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9923964618;0
4;170;08;08675;90090000;999999999;08675002;146;1;00191999054;4;2013;1;2;;;1;;0;;6;1.0155028379;0
4;170;08;08675;90090000;999999999;08675002;147;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0145145153;0
4;170;08;08675;90090000;999999999;08675002;148;1;00191999066;4;2013;1;2;;;1;;0;;6;0.979323379;0
4;170;08;08675;90090000;999999999;08675002;149;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9778727223;0
4;170;08;08675;90090000;999999999;08675002;150;1;00191999054;4;2013;1;2;;;1;;0;;6;1.0143591991;0
4;170;08;08675;90090000;999999999;08675002;151;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9981432089;0
4;170;08;08675;90090000;999999999;08675002;152;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0364424085;0
4;170;08;08675;90090000;999999999;08675002;153;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9663231274;0
4;170;08;08675;90090000;999999999;08675002;154;1;00191999054;4;2013;1;2;;;1;;0;;6;1.0026827949;0
4;170;08;08675;90090000;999999999;08675002;155;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0360137703;0
4;170;08;08675;90090000;999999999;08675002;156;1;00191999066;4;2013;1;2;;;1;;0;;6;0.9921314076;0
4;170;08;08675;90090000;999999999;08675002;157;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0381513727;0
4;170;08;08675;90090000;999999999;08675002;158;1;00191999054;4;2013;1;2;;;1;;0;;6;1.0120599913;0
4;170;08;08675;90090000;999999999;08675002;159;1;00191999066;4;2013;1;2;;;1;;0;;6;1.0045654845;0
4;170;08;08675;90090000;999999999;08675002;160;2;00193002004;7;2013;1;2;;1;;;0;;12;2.1219582006;0
4;170;08;08675;90090000;999999999;08675002;161;2;00193002004;7;2013;1;2;;1;;;0;;12;2.0631659253;0
4;170;08;08675;90090000;999999999;08675002;162;2;00193002004;7;2013;1;2;;1;;;0;;12;2.0936947131;0
4;170;08;08675;90090000;999999999;08675002;163;2;00193002004;7;2013;1;2;;1;;;0;;12;2.2463243839;0
4;170;08;08675;90090000;999999999;08675002;164;2;00193002004;7;2013;1;2;;1;;;0;;12;2.2868622716;0
4;170;08;08675;90090000;999999999;08675002;165;2;00193002004;7;2013;1;2;;1;;;0;;12;2.2726963166;0
4;170;08;08675;90090000;999999999;08675002;166;2;00193002004;7;2013;1;2;;1;;;0;;12;2.1843032748;0
4;170;08;08675;90090000;999999999;08675002;167;2;00193002002;7;2013;1;2;;1;;;0;;12;2.3981690271;0
4;170;08;08675;90090000;999999999;08675002;168;2;00193002002;7;2013;1;2;;1;;;0;;12;2.3574099773;0
4;170;08;08675;90090000;999999999;08675002;169;2;00193002002;7;2013;1;2;;1;;;0;;12;2.4298351537;0
4;170;08;08770;00090001;040101405;08770001;1;1;00131301001;8;1993;1;2;;;1;;5.4288201478;4.4777562048;12;1.2123974374;1.2123974374
4;170;08;08770;00090001;040101405;08770001;2;1;09999999903;12;2013;1;;;;;;0.9016197007;2.0569307151;;0.4383325574;0.4383325574
4;170;08;08770;00100001;040101560;08770001;1;1;00131301001;5;1992;1;2;;;1;;6.7099443472;4.4777562048;7;1.4985059571;1.4985059571
4;170;08;08770;00100001;040101560;08770001;2;1;09999999903;12;2013;1;;;;;;1.2202988844;2.252418164;;0.5417727951;0.5417727951
4;170;08;08770;00230436;040101605;08770001;1;2;00122901001;11;2013;1;2;;1;;;0;;12;0.2735065267;0
4;170;08;08770;00230436;040101605;08770001;2;1;09999999903;12;2013;1;;;;;;1.8342452791;2.2582506919;;0.8122416549;0.8122416549
4;170;08;08770;00290001;040101414;08770001;1;2;00159201001;3;2013;1;2;;1;;;6.7985762358;6.7546240415;12;1.0065069786;1.0065069786
4;170;08;08770;00290001;040101414;08770001;2;2;00159201001;3;2013;1;2;;1;;;6.4911818657;6.2069491501;12;1.0457926606;1.0457926606
4;170;08;08770;00290001;040101414;08770001;3;2;00159201001;3;2013;1;2;;1;;;6.3503650307;6.3966697387;12;0.9927611226;0.9927611226
4;170;08;08770;00290001;040101414;08770001;4;2;00159201001;3;2013;1;2;;1;;;6.775828063;6.8062481132;12;0.9955305699;0.9955305699
4;170;08;08770;00290001;040101414;08770001;5;2;00159201001;3;2013;1;2;;1;;;6.8571086288;6.6168763291;12;1.0363059981;1.0363059981
4;170;08;08770;00290001;040101414;08770001;6;2;00159201001;3;2013;1;2;;1;;;7.4652101363;7.2338303386;12;1.0319857927;1.0319857927
4;170;08;08770;00290001;040101414;08770001;7;2;00159201001;3;2013;1;2;;1;;;7.1503399503;6.9687271468;12;1.0260611156;1.0260611156
4;170;08;08770;00290001;040101414;08770001;8;2;00159201001;3;2013;1;2;;1;;;6.8095080351;6.4301892578;12;1.0589902975;1.0589902975
4;170;08;08770;00640001;040101754;08770002;1;2;00159201001;3;2013;2;2;;1;;;6.2040778932;6.0654081191;12;1.0228623979;1.0228623979
