TIPO_REG;PAIS;P_DEPTO;P_MUNIC;UC_UO;ENCUESTA;COD_VEREDA;COD_PARQUE;PRED_ETNICA;P_S3P9;P_S3P10;P_S3P11;P_S3P12;P_S3P13;P_S3P14;P_S4P15;P_S4P16;SNH;SNM;SN9;P_S4P21;SJH;SJM;SJ9;S05_TENENCIA;P_S5PAUTOS;P_S6P43;P_S6P44;P_S6P52_SPA02;P_S6P52_SPA04;P_S6P52_SPC20;P_S6P52_SPC21;P_S6P52_SPC22;P_S6P52_SP99;P_S6P61_SP1;P_S6P61_SP2;P_S6P61_SP3;P_S6P61_SP4;P_S6P61_SP5;P_S6P61_SP6;P_S6P61_SP7;P_S6P61_SP8;P_S6P61_SP9;P_S6P61_SP10;P_S6P61_SP11;P_S6P62;P_S6P65;P_S6P66;P_S6P67;P_S6P68;P_S6P69_SP1;P_S6P69_SP2;P_S6P69_SP3;P_S6P69_SP4;P_S6P69_SP5;P_S6P69_SP6;P_S6P69_SP7;P_S6P70_SPA02;P_S6P70_SPA04;P_S6P70_SPC20;P_S6P70_SPC21;P_S6P70_SPC22;P_S6P70_SP99;P_S6P71;P_S6P72;P_S6P76_SP1;P_S6P76_SP2;P_S6P76_SP3;P_S6P76_SP4;P_S6P76_SP5;P_S6P76_SP6;P_S6P76_SP7;P_S6P76_SP8;P_S6P77_SP1;P_S6P77_SP2;P_S6P77_SP3;P_S6P77_SP4;P_S6P77_SP5;P_S6P77_SP6;P_S6P77_SP7;P_S6P77_SP8;P_S6P77_SP9;P_S6P77_SP10;P_S6P77_SP11;P_S7P78;P_S7P79_SP1;P_S7P79_SP2;P_S7P79_SP3;P_S7P79_SP4;P_S7P79_SP5;P_S7P79_SP6;P_S7P80_SP1;P_S7P80_SP2;P_S7P80_SP3;P_S7P80_SP4;P_S7P81_SP101;P_S7P81_SP112;P_S7P81_SP99;P_S7P82;P_S7P83A;P_S7P83B;P_S7P83C;P_S7P83D;P_S7P83E;P_S7P83F;P_S7P84A;P_S7P84B;P_S7P84C;P_S7P84D;P_S7P84E;P_S7P84F;P_S7P85B;P_S7P86;P_S7P87_SP1;P_S7P87_SP2;P_S7P87_SP3;P_S7P87_SP4;P_S7P87_SP5;P_S7P88;P_S7P89A;P_S7P89B;P_S7P89C;P_S7P89D;P_S7P89E;P_S7P89F;P_S7P90;P_S7P91_SP1;P_S7P91_SP2;P_S7P91_SP3;P_S7P91_SP4;P_S7P91_SP5;P_S7P92A;P_S7P92B;P_S7P93A;P_S7P93B;P_S7P94;P_S7P95;P_S7P101;P_S7P102A;P_S7P102B;P_S7P102C;P_S7P102D;P_S7P102E;P_S7P102F;P_S7P102G;P_S7P102H;P_S7P102I;P_S7P102J;P_S7P102K;P_S7P102L;P_S7P103_SP1;P_S7P103_SP2;P_S7P103_SP3;P_S7P103_SP4;P_S7P103_SP5;P_S7P104;P_S7P105;P_S7P106A;P_S7P106B;P_S7P106C;P_S7P106D;P_S7P106E;P_S7P106F;P_S7P106G;P_S7P106H;P_S7P106I;P_S7P106J;P_S7P106K;P_S7P106L;P_S7P106M;P_S7P106N;P_S7P106O;P_S7P106P;P_S7P106Q;P_S7P106R;P_S7P106S;P_S7P106T;P_S8P107;P_S8P108_SP1;P_S8P108_SP2;P_S8P108_SP3;P_S8P108_SP4;P_S8P108_SP5;P_S8P108_SP6;P_S8P109;P_S8P110;P_S8P111_SP1;P_S8P111_SP2;P_S8P111_SP3;P_S8P111_SP4;P_S8P112_SP1;P_S8P112_SP2;P_S8P112_SP3;P_S8P112_SP4;P_S8P112_SP5;P_S8P112_SP6;P_S8P112_SP7;P_S8P112_SP8;P_S8P112_SP9;P_S8P112_SP10;P_S8P112_SP11;P_S8P112_SP12;P_S8P112_SP13;P_S8P112_SP14;P_S8P112_SP15;P_S8P112_SP16;P_S8P112_SP17;P_S8P112_SP18;P_S8P113;P_S8P113A;P_S9P117;P_S10P121;P_S11P124_SP1;P_S11P124_SP2;P_S11P124_SP3;P_S11P124_SP4;P_S11P124_SP5;P_S11P124_SP6;P_S11P124_SP7;P_S11P124_SP8;P_S11P124_SP9;P_S11P124_SP10;P_S11P124_SP11;P_S11P125_SP1;P_S11P125_SP2;P_S11P125_SP3;P_S11P125_SP4;P_S11P125_SP5;P_S11P125_SP6;P_S11P125_SP7;P_S11P125_SP8;P_S11P125_SP9;P_S11P125_SP10;P_S11P125_SP11;P_S11P125_SP12;P_S11P126_SP1;P_S11P126_SP2;P_S11P126_SP3;P_S11P126_SP4;P_S11P126_SP5;P_S11P126_SP6;P_S11P126_SP7;P_S11P126_SP8;P_S11P126_SP9;P_S11P127_SP1;P_S11P127_SP2;P_S11P127_SP3;P_S11P127_SP4;P_S11P127_SP5;P_S11P127_SP6;P_S11P127_SP7;P_S11P127_SP8;P_S11P127_SP9;P_S11P127_SP10;P_S11P127_SP11;P_S11P128;P_S11P129_SP1;P_S11P129_SP2;P_S11P129_SP3;P_S11P129_SP4;P_S11P129_SP5;P_S11P129_SP6;P_S11P129_SP7;P_S11P129_SP8;P_S11P129_SP9;P_S11P129_SP10;P_S11P130_SP1;P_S11P130_SP2;P_S11P130_SP3;P_S11P131_SP1;P_S11P131_SP2;P_S11P131_SP3;P_S11P131_SP4;P_S11P131_SP5;P_S11P131_SP6;P_S11P131_SP7;P_S11P131_SP8;P_S11P131_SP9;P_S11P131_SP10;P_S11P131_SP11;P_S11P131_SP12;P_S11P131_SP13;P_S11P131_SP14;P_S11P131_SP15;P_S11P132_SP1;P_S11P132_SP2;P_S11P132_SP3;P_S11P132_SP4;P_S11P132_SP5;P_S11P133_SP1;P_S11P133_SP2;P_S11P133_SP3;P_S11P133_SP4;P_S11P133_SP5;P_S11P133_SP6;P_S11P133_SP7;P_S11P133_SP8;P_S11P133_SP9;P_S11P133_SP10;P_S11P134_SP1;P_S11P134_SP2;P_S11P134_SP3;P_S11P134_SP4;P_S11P134_SP5;P_S11P134_SP6;P_S11P134_SP7;P_S11P135;P_S11P135A_SP1;P_S11P135B1;P_S11P135C1;P_S11P135A_SP2;P_S11P135B2;P_S11P135C2;P_S11P135A_SP3;P_S11P135B3;P_S11P135C3;P_S11P135A_SP4;P_S11P135B4;P_S11P135C4;P_S11P135A_SP5;P_S11P135B5;P_S11P135C5;P_S11P135A_SP6;P_S11P135B6;P_S11P135C6;P_S11P135A_SP7;P_S11P135B7;P_S11P135C7;P_S11P135A_SP8;P_S11P135B8;P_S11P135C8;P_S11P135A_SP9;P_S11P135B9;P_S11P135C9;P_S11P135A_SP10;P_S11P135B10;P_S11P135C10;P_S11P135A_SP11;P_S11P136;P_S11P136A;P_S11P136B_SP1;P_S11P136B_SP2;P_S11P136B_SP3;P_S11P136B_SP4;P_S11P136B_SP5;P_S11P136B_SP6;P_S11P136B_SP7;P_S11P136B_SP8;P_S11P137_SP1;P_S11P137_SP2;P_S11P137_SP3;P_S11P137_SP4;P_S11P137_SP5;P_S11P137_SP6;P_S11P137_SP7;P_S11P137_SP8;P_S11P137_SP10;P_S11P137_SP11;P_S11P138;P_S11P138A;P_S11P138B;P_S11P139;P_S11P139A;P_S11P139B;P_S11P140;P_S11P141;P_S12P142;P_S12P143;P_S12P144;P_S12P145;P_S12P146;P_S12P147;P_S12P148;P_S12P149;P_S12P150A;P_S15P158;P_S15P158A;P_S15P158B;TIPO_UC
1;170;08;08436;01320001;040075439;08436004;;6;1;2;1;1;1;2;1;1;1;;;;;;;1;61499.628113;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;18529.858474;;;;;;;1;;;1;;;;6;2;;;;;;;;1;;;;;;;;;;;1;1;1;0;0;0;0;0;;;1;;1;1;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;5;5;0;0;0;0;0;2;18529.858474;0;0;7478.7043742;35491.065264;0;0;0;61499.628113;0;0;0;1
1;170;08;08436;01320001;040075711;08436004;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;86678.126199;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;32678.160092;;;;;;;1;;;1;;;;2;2;1;;;;;;;;1;;;;;;;;;;;1;1;0;1;1;1;0;;1;;;1;1;;1;6;4;1;1;0;1;17;2;4;4;7;3;8;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;25;2;32678.160092;0;0;8491.8766224;45508.089484;0;0;0;86678.126199;1;0;0;1
1;170;08;08436;01330001;040074772;08436004;;6;2;2;1;1;1;2;1;1;;1;;;;;;1;115899.93516;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;52087.292288;;;;;;1;;;;1;;;;6;2;;1;;;;;;;1;;;;;;;;;;;1;;;;1;;;;;1;;;1;;1;0;0;0;0;0;0;3;0;0;3;0;2;3;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;1;1;0;0;0;0;2;52087.292288;7358.8437928;0;6414.1279212;50039.671153;0;0;0;115899.93516;1;0;0;1
1;170;08;08436;01330001;040075092;08436004;;6;1;1;1;1;2;2;1;5;4;1;;;;;;1;121352.83162;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;46172.001254;;;;;;1;;;;1;;;;12;2;;;;;;;;1;;;1;;;;;;;;;1;1;;;;;;;1;;;1;1;;1;1;0;0;0;1;0;4;0;0;0;4;2;25;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;0;0;2;0;0;1;0;0;0;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;46172.001254;0;0;11757.442787;63423.387583;0;0;0;121352.83162;0;0;0;1
1;170;08;08436;01330001;040075177;08436008;;6;2;2;1;1;2;2;1;1;1;;;;;;;1;20217.209661;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;8147.3582685;;;;;;1;;;;1;;;;2;2;;;;;;;;1;1;;1;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;5;2;8147.3582685;0;0;1816.6686189;10253.182774;0;0;0;20217.209661;1;0;0;1
1;170;08;08436;01340001;040075398;08436008;;6;1;1;1;1;1;2;1;3;2;1;;;;;;1;21933.077717;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;7650.2233483;;;;;;1;;;;1;;;;2;2;;;;;;;;1;1;;1;;;;;;;;;1;1;;;;;;;1;;;1;1;;1;1;1;0;0;0;0;3;1;0;0;2;1;5;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;1;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;11;2;7650.2233483;0;0;2341.9407342;11940.913634;0;0;0;21933.077717;0;0;0;1
1;170;08;08436;01340001;040075469;08436003;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;83213.313846;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;35496.174479;;;;;;;1;;;1;;;;6;2;;;;;;;;1;;;1;;;;;;;;;1;1;;;;;;;;1;;1;1;;1;3;0;1;1;1;0;8;0;2;0;6;3;25;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;1;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;1;1;2;1;1;0;2;35496.174479;0;0;6864.8212154;40852.318152;0;0;0;83213.313846;1;1;3;1
1;170;08;08436;01340001;040075708;08436004;;6;1;2;1;1;2;2;1;1;1;;;;;;;1;39748.762542;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;15529.758732;;;;;;;1;;;1;;;;2;2;;;;;;;;1;1;;;;;;;;;;;1;1;;;;;;1;1;;;1;1;;1;0;0;0;0;0;0;5;0;2;3;0;2;12;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;15529.758732;0;0;3724.281713;20494.722097;0;0;0;39748.762542;1;0;0;1
1;170;08;08436;01346792;040075710;08436004;;6;1;2;1;1;2;2;1;1;1;;;;;;;1;34915.197855;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;22039.078463;;;;;;1;;;;1;;;;2;2;;;;;;;;1;1;;;;;;;;;;;1;1;;;;;;1;;;;;1;;1;2;1;1;0;0;0;21;1;1;18;1;11;87;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;22039.078463;0;0;649.58958585;12226.529806;0;0;0;34915.197855;1;0;0;1
1;170;08;08436;01350001;000057240;08436003;;6;1;1;1;1;1;2;1;4;4;;;;;;;1;47857.42658;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;18031.110432;;;;;;;1;;;1;;;;3;2;;;;;;;;1;1;;1;;;;;;;;;1;;;;1;;;;;1;;1;1;;1;5;1;3;0;1;1;21;2;0;7;12;4;15;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;0;0;0;1;0;0;0;0;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;1;1;;0;1;;;2;2;1;;;;1;;;;;1;;;;;;;;;;;;;1;1;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;4;4;0;0;0;0;0;2;18031.110432;0;320.08599683;5650.8141075;23855.416044;0;0;0;47857.42658;1;1;1;1
1;170;08;08436;01350001;040075093;08436004;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;72213.031085;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;28719.306878;;;;;;1;;;;1;;;;2;2;;;;;;;;1;;;1;;;;;;;;;1;1;0;0;0;0;0;;1;;;1;1;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;25;2;28719.306878;0;0;6608.1186989;36885.605508;0;0;0;72213.031085;0;0;0;1
1;170;08;08436;01350001;040075425;08436003;;6;1;1;1;1;1;2;1;4;4;;;;;;;1;53168.701743;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;18644.786726;;;;;;;1;;;1;;;;3;2;;;;;;;;1;1;;1;;;;;;;;;1;;;;1;;;;;1;;1;1;;1;5;1;3;0;1;1;21;2;0;7;12;4;15;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;0;0;0;1;0;0;0;0;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;1;1;;0;1;;;2;2;1;;;;1;;;;;1;;;;;;;;;;;;;1;1;2;2;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;4;4;0;0;0;0;0;2;18644.786726;0;367.75544552;6747.4864892;27408.673081;0;0;0;53168.701743;1;1;1;1
1;170;08;08436;01350001;040075828;08436008;;6;1;1;1;1;2;2;1;1;1;;;;;;;1;23001.705113;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;2807.7794284;;;;;;1;;;;1;;;;2;2;;;;;;;;1;1;;1;;;;;;;;;1;1;;;;;;;1;;;1;1;;1;1;1;0;0;0;0;2;0;0;1;1;1;12;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;5;2;2807.7794284;0;0;4084.237093;16109.688592;0;0;0;23001.705113;0;0;0;1
1;170;08;08436;01360001;040074443;08436008;;2;2;2;1;1;2;2;1;2;1;1;;;;;;1;13452.646021;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;6839.2900758;;;;;;1;;;;1;;;;1;2;;;;;;;;1;1;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;2;6839.2900758;0;0;766.12111536;5847.2348301;0;0;0;13452.646021;0;0;0;1
1;170;08;08436;01360001;040075720;08436004;;6;2;2;1;1;2;2;1;1;;1;;;;;;1;69760.163746;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;30462.811276;;;;;;1;;;;1;;;;10;2;;1;;;;;;;1;;1;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;2;30462.811276;0;0;5534.7765612;33762.575909;0;0;0;69760.163746;0;0;0;1
1;170;08;08436;01370001;040074437;08436008;;6;2;1;1;1;1;2;1;2;1;1;;;;;;1;18474.73315;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;4846.425959;;;;;;1;;;;1;;;;2;2;;;;1;;;;;1;;1;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;0;0;1;0;0;0;0;0;0;0;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;;;;;1;;;;;;1;1;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;15;2;4846.425959;0;0;2471.423749;11156.883442;0;0;0;18474.73315;0;0;0;1
1;170;08;08436;01370001;040074813;08436003;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;78474.076354;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;55562.330881;;;;;;;1;;;1;;;;6;2;;1;;;;;;;;1;;;;;;;;;;1;0;0;1;1;1;0;;;1;;;1;;1;6;2;1;2;1;0;3;0;2;1;0;0;0;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;30;2;55562.330881;0;0;742.1104486;22169.635024;0;0;0;78474.076354;1;0;0;1
1;170;08;08436;01370001;040075301;08436004;;6;2;2;1;1;1;2;1;1;1;;;;;;;1;70006.135861;2;2;;;;;;;;;;;;;;;;;;2;2;0;1;30503.861284;;;;;;;1;;;1;;;;2;2;;;;;;;;1;1;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;1;1;0;0;2;30503.861284;0;0;5575.0100417;33927.264535;0;0;0;70006.135861;0;0;0;1
1;170;08;08436;01380001;040074435;08436008;;6;1;1;1;1;2;1;1;1;1;;;;;;;1;18116.768959;2;2;;;;;;;;;;;;;;;;;;1;1;13965.20558;2;0;;;;;;;;;;;;;;;2;;;;1;;;;;1;;1;;;;;;;;;1;0;0;1;1;1;0;;1;;;1;1;;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;2;;;;;;;;;;2;;2;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;1;;2;2;1;;;;;;;;;1;;;;;;;;;;;;;1;1;2;2;1;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;25;2;13965.20558;0;0;854.06771074;3297.4956676;0;0;0;18116.768959;0;0;0;1
1;170;08;08436;01380001;040075098;08436004;;6;1;1;1;1;2;2;1;2;2;;;;;;;1;30885.154306;2;2;;;;;;;;;;;;;;;;;;1;2;0;1;12299.511942;;;;;;1;;;;1;;;;1;2;;;;;;;;1;;;1;;;;;;;;;1;1;;;;;;;1;;;1;1;;1;1;0;0;0;1;0;4;0;0;4;0;2;25;2;;;;;;;;;;;;;2;;;;;;;;;;2;;1;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;1;;;;;;;;;;1;1;;1;;;1;1;;;;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;10;2;12299.511942;0;0;2821.137139;15764.505224;0;0;0;30885.154306;0;0;0;1
